Module_id,Module_name,Sample,present_KOs,required_KOs,missing_KOs,KEMET_style_status_3state
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Freshwater sediment microbial 3300031877,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300038731,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300038979,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Hydrotherm Fe rich 3300023548,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Metatransc of freshwater 3300061576,1,3,2,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300038486,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Freshwater sediment microbial 3300031587,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid Mine Drainage 3300005360,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300008723,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300038493,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Freshwater sediment microbial 3300036045,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Metatransc of lab 3300046013,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300038729,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300030413,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Lab enriched acid 3300038412,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Freshwater sediment microbial 3300031806,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Metatransc of lab 3300055057,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Hydrotherm Fe rich 3300023440,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Lab enriched sediment 3300039028,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300008566,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Freshwater microbial communitie 3300024341,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Freshwater sediment microbial 3300021517,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Metatransc of lab 3300055062,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Hydrotherm Fe rich 3300023442,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Freshwater sediment microbial 3300036046,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Hydrotherm Fe rich 3300023313,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300039211,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300008721,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Pink biofilm microbial 3300003104,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300038681,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid mine drainage 3300030228,1,3,2,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Metatransc of lab 3300055069,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid Mine Drainage 2010484004,1,3,2,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Hydrotherm Fe rich 3300023307,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Freshwater sediment microbial 3300031876,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Freshwater microbial communitie 3300023177,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Biofilm microbial communitie 3300021476,2,3,1,1 block missing
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Acid Mine Drainage 3300003083,0,3,3,Incomplete
M00862,"beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA",Hydrotherm Fe rich 3300023444,2,3,1,1 block missing
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300038494,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Lab enriched acid 3300038413,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300008567,1,11,10,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300030091,10,11,1,1 block missing
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Hydrotherm Fe rich 3300023310,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Metatransc of lab 3300046014,5,11,6,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Metatransc of lab 3300055056,3,11,8,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300010391,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300031898,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater microbial communitie 3300024300,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Metatransc of lab 3300055061,5,11,6,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Hydrotherm Fe rich 3300023368,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300038487,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300031593,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300030082,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300031604,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300021518,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300030398,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300030242,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Hydrotherm Fe rich 3300023439,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater microbial communitie 3300024333,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Lab enriched sediment 3300039027,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300039205,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater microbial communitie 3300043827,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Lab enriched acid 3300038471,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300030335,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater microbial communitie 3300028737,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Lab enriched acid 3300038411,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300031877,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300038731,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300038979,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Hydrotherm Fe rich 3300023548,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Metatransc of freshwater 3300061576,10,11,1,1 block missing
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300038486,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300031587,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid Mine Drainage 3300005360,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300008723,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300038493,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300036045,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Metatransc of lab 3300046013,10,11,1,1 block missing
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300038729,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300030413,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Lab enriched acid 3300038412,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300031806,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Metatransc of lab 3300055057,4,11,7,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Hydrotherm Fe rich 3300023440,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Lab enriched sediment 3300039028,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300008566,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater microbial communitie 3300024341,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300021517,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Metatransc of lab 3300055062,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Hydrotherm Fe rich 3300023442,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300036046,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Hydrotherm Fe rich 3300023313,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300039211,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300008721,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Pink biofilm microbial 3300003104,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300038681,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid mine drainage 3300030228,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Metatransc of lab 3300055069,3,11,8,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid Mine Drainage 2010484004,7,11,4,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Hydrotherm Fe rich 3300023307,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater sediment microbial 3300031876,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Freshwater microbial communitie 3300023177,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Biofilm microbial communitie 3300021476,11,11,0,Complete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Acid Mine Drainage 3300003083,9,11,2,Incomplete
M00866,"KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",Hydrotherm Fe rich 3300023444,11,11,0,Complete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300038494,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Lab enriched acid 3300038413,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300008567,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300030091,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Hydrotherm Fe rich 3300023310,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Metatransc of lab 3300046014,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Metatransc of lab 3300055056,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater sediment microbial 3300010391,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater sediment microbial 3300031898,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater microbial communitie 3300024300,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Metatransc of lab 3300055061,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Hydrotherm Fe rich 3300023368,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300038487,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater sediment microbial 3300031593,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300030082,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater sediment microbial 3300031604,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater sediment microbial 3300021518,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300030398,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300030242,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Hydrotherm Fe rich 3300023439,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater microbial communitie 3300024333,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Lab enriched sediment 3300039027,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300039205,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater microbial communitie 3300043827,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Lab enriched acid 3300038471,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300030335,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater microbial communitie 3300028737,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Lab enriched acid 3300038411,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater sediment microbial 3300031877,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300038731,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300038979,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Hydrotherm Fe rich 3300023548,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Metatransc of freshwater 3300061576,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300038486,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater sediment microbial 3300031587,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Acid Mine Drainage 3300005360,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300008723,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300038493,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater sediment microbial 3300036045,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Metatransc of lab 3300046013,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300038729,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Acid mine drainage 3300030413,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Lab enriched acid 3300038412,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Freshwater sediment microbial 3300031806,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Metatransc of lab 3300055057,0,6,6,Incomplete
M00867,KDO2-lipid A modification pathway,Hydrotherm Fe rich 3300023440,1,6,5,Incomplete
M00867,KDO2-lipid A modification pathway,Lab enriched sediment 3300039028,1,6,5,Incomplete
