Figure,Module_ID,Module_name,Biogeochemical_cycle,Relation_to_iron,Table_S8_biomarker_KOs,Reason_for_inclusion,Sample_or_MAG,Original_status,Displayed_visual_class,Color_hex,Panel,Row_order,Column_order,Source_file,Selection_script,Selection_rule
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.D,Complete,Complete,#2E7D32,P001,19,11,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.R,Complete,Complete,#2E7D32,P001,19,12,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.D,Complete,Complete,#2E7D32,P001,19,13,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.R,1 block missing,1 block missing,#1565C0,P001,19,14,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.D,Complete,Complete,#2E7D32,P001,19,15,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.R,1 block missing,1 block missing,#1565C0,P001,19,16,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.D,Complete,Complete,#2E7D32,P001,19,17,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.R,Complete,Complete,#2E7D32,P001,19,18,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.D,Complete,Complete,#2E7D32,P001,19,19,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.R,1 block missing,1 block missing,#1565C0,P001,19,20,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,AM.P1.D,Incomplete,Incomplete,#C62828,P001,20,1,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,AM.P1.R,Complete,Complete,#2E7D32,P001,20,2,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,AM.P2.D,Incomplete,Incomplete,#C62828,P001,20,3,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,AM.P2.R,1 block missing,1 block missing,#1565C0,P001,20,4,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TIA.P1.D,Incomplete,Incomplete,#C62828,P001,20,5,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TIA.P1.R,Incomplete,Incomplete,#C62828,P001,20,6,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TIA.P2.D,Incomplete,Incomplete,#C62828,P001,20,7,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TIA.P2.R,Incomplete,Incomplete,#C62828,P001,20,8,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P1.D,Complete,Complete,#2E7D32,P001,20,9,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P1.R,Incomplete,Incomplete,#C62828,P001,20,10,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P2.D,Incomplete,Incomplete,#C62828,P001,20,11,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P2.R,1 block missing,1 block missing,#1565C0,P001,20,12,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P3.D,Incomplete,Incomplete,#C62828,P001,20,13,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P3.R,Incomplete,Incomplete,#C62828,P001,20,14,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P4.D,Incomplete,Incomplete,#C62828,P001,20,15,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P4.R,1 block missing,1 block missing,#1565C0,P001,20,16,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,VI.P1.D,Incomplete,Incomplete,#C62828,P001,20,17,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,VI.P1.R,Incomplete,Incomplete,#C62828,P001,20,18,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,VI.P2.D,1 block missing,1 block missing,#1565C0,P001,20,19,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00868,"Heme biosynthesis, animals and fungi, glycine -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,VI.P2.R,Incomplete,Incomplete,#C62828,P001,20,20,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00926,Heme biosynthesis bacteria,Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,AM.P1.D,Complete,Complete,#2E7D32,P001,21,1,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
