Module_id,Module_name,Sample,KEMET_like_status_3state
M00124,"Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P",Metatransc of lab 3300055057,INCOMPLETE
M00125,"Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD",Metatransc of lab 3300055057,INCOMPLETE
M00126,"Tetrahydrofolate biosynthesis, GTP => THF",Metatransc of lab 3300055057,INCOMPLETE
M00127,"Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P",Metatransc of lab 3300055057,INCOMPLETE
M00128,"Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate => ubiquinone",Metatransc of lab 3300055057,INCOMPLETE
M00129,"Ascorbate biosynthesis, animals, glucose-1P => ascorbate",Metatransc of lab 3300055057,INCOMPLETE
M00130,"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4",Metatransc of lab 3300055057,INCOMPLETE
M00131,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol",Metatransc of lab 3300055057,INCOMPLETE
M00132,"Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate",Metatransc of lab 3300055057,INCOMPLETE
M00133,"Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine",Metatransc of lab 3300055057,INCOMPLETE
M00134,"Polyamine biosynthesis, arginine => ornithine => putrescine",Metatransc of lab 3300055057,1 BLOCK MISSING
M00135,"GABA biosynthesis, eukaryotes, putrescine => GABA",Metatransc of lab 3300055057,INCOMPLETE
M00136,"GABA biosynthesis, prokaryotes, putrescine => GABA",Metatransc of lab 3300055057,INCOMPLETE
M00137,"Flavanone biosynthesis, phenylalanine => naringenin",Metatransc of lab 3300055057,INCOMPLETE
M00138,"Flavonoid biosynthesis, naringenin => pelargonidin",Metatransc of lab 3300055057,INCOMPLETE
M00140,"C1-unit interconversion, prokaryotes",Metatransc of lab 3300055057,INCOMPLETE
M00141,"C1-unit interconversion, eukaryotes",Metatransc of lab 3300055057,INCOMPLETE
M00142,"NADH:ubiquinone oxidoreductase, mitochondria",Metatransc of lab 3300055057,INCOMPLETE
M00143,"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",Metatransc of lab 3300055057,INCOMPLETE
M00144,"NADH:quinone oxidoreductase, prokaryotes",Metatransc of lab 3300055057,INCOMPLETE
M00145,"NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria",Metatransc of lab 3300055057,INCOMPLETE
M00146,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,Metatransc of lab 3300055057,INCOMPLETE
M00147,NADH dehydrogenase (ubiquinone) 1 beta subcomplex,Metatransc of lab 3300055057,INCOMPLETE
M00148,Succinate dehydrogenase (ubiquinone),Metatransc of lab 3300055057,INCOMPLETE
M00149,"Succinate dehydrogenase, prokaryotes",Metatransc of lab 3300055057,INCOMPLETE
M00150,"Fumarate reductase, prokaryotes",Metatransc of lab 3300055057,INCOMPLETE
M00151,Cytochrome bc1 complex respiratory unit,Metatransc of lab 3300055057,INCOMPLETE
M00152,Cytochrome bc1 complex,Metatransc of lab 3300055057,INCOMPLETE
M00153,Cytochrome bd ubiquinol oxidase,Metatransc of lab 3300055057,INCOMPLETE
M00154,Cytochrome c oxidase,Metatransc of lab 3300055057,INCOMPLETE
M00155,"Cytochrome c oxidase, prokaryotes",Metatransc of lab 3300055057,INCOMPLETE
M00156,"Cytochrome c oxidase, cbb3-type",Metatransc of lab 3300055057,INCOMPLETE
M00157,"F-type ATPase, prokaryotes and chloroplasts",Metatransc of lab 3300055057,COMPLETE
M00158,"F-type ATPase, eukaryotes",Metatransc of lab 3300055057,INCOMPLETE
M00159,"V/A-type ATPase, prokaryotes",Metatransc of lab 3300055057,INCOMPLETE
M00160,"V-type ATPase, eukaryotes",Metatransc of lab 3300055057,INCOMPLETE
M00161,Photosystem II,Metatransc of lab 3300055057,1 BLOCK MISSING
M00162,Cytochrome b6f complex,Metatransc of lab 3300055057,INCOMPLETE
M00163,Photosystem I,Metatransc of lab 3300055057,INCOMPLETE
M00165,Reductive pentose phosphate cycle (Calvin cycle),Metatransc of lab 3300055057,INCOMPLETE
M00166,"Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P",Metatransc of lab 3300055057,INCOMPLETE
M00167,"Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P",Metatransc of lab 3300055057,INCOMPLETE
M00168,"CAM (Crassulacean acid metabolism), dark",Metatransc of lab 3300055057,COMPLETE
M00169,"CAM (Crassulacean acid metabolism), light",Metatransc of lab 3300055057,1 BLOCK MISSING
M00170,"C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type",Metatransc of lab 3300055057,1 BLOCK MISSING
M00171,"C4-dicarboxylic acid cycle, NAD - malic enzyme type",Metatransc of lab 3300055057,INCOMPLETE
M00172,"C4-dicarboxylic acid cycle, NADP - malic enzyme type",Metatransc of lab 3300055057,INCOMPLETE
M00173,Reductive citrate cycle (Arnon-Buchanan cycle),Metatransc of lab 3300055057,INCOMPLETE
M00174,"Methane oxidation, methanotroph, methane => formaldehyde",Metatransc of lab 3300055057,INCOMPLETE
M00175,"Nitrogen fixation, nitrogen => ammonia",Metatransc of lab 3300055057,INCOMPLETE
M00176,"Assimilatory sulfate reduction, sulfate => H2S",Metatransc of lab 3300055057,INCOMPLETE
M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",Metatransc of lab 3300055057,INCOMPLETE
M00308,"Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P",Metatransc of lab 3300055057,INCOMPLETE
M00309,"Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate",Metatransc of lab 3300055057,INCOMPLETE
M00338,"Cysteine biosynthesis, homocysteine + serine => cysteine",Metatransc of lab 3300055057,INCOMPLETE
M00344,"Formaldehyde assimilation, xylulose monophosphate pathway",Metatransc of lab 3300055057,1 BLOCK MISSING
M00345,"Formaldehyde assimilation, ribulose monophosphate pathway",Metatransc of lab 3300055057,INCOMPLETE
M00346,"Formaldehyde assimilation, serine pathway",Metatransc of lab 3300055057,INCOMPLETE
M00356,"Methanogenesis, methanol => methane",Metatransc of lab 3300055057,INCOMPLETE
M00357,"Methanogenesis, acetate => methane",Metatransc of lab 3300055057,INCOMPLETE
M00358,Coenzyme M biosynthesis,Metatransc of lab 3300055057,INCOMPLETE
M00363,"EHEC pathogenicity signature, Shiga toxin",Metatransc of lab 3300055057,INCOMPLETE
M00364,"C10-C20 isoprenoid biosynthesis, bacteria",Metatransc of lab 3300055057,1 BLOCK MISSING
M00365,"C10-C20 isoprenoid biosynthesis, archaea",Metatransc of lab 3300055057,COMPLETE
M00366,"C10-C20 isoprenoid biosynthesis, plants",Metatransc of lab 3300055057,INCOMPLETE
M00367,"C10-C20 isoprenoid biosynthesis, non-plant eukaryotes",Metatransc of lab 3300055057,INCOMPLETE
M00368,"Ethylene biosynthesis, methionine => ethylene",Metatransc of lab 3300055057,INCOMPLETE
M00369,"Cyanogenic glycoside biosynthesis, tyrosine => dhurrin",Metatransc of lab 3300055057,INCOMPLETE
M00370,"Glucosinolate biosynthesis, tryptophan => glucobrassicin",Metatransc of lab 3300055057,INCOMPLETE
M00371,"Castasterone biosynthesis, campesterol => castasterone",Metatransc of lab 3300055057,INCOMPLETE
M00372,"Abscisic acid biosynthesis, beta-carotene => abscisic acid",Metatransc of lab 3300055057,INCOMPLETE
M00373,Ethylmalonyl pathway,Metatransc of lab 3300055057,INCOMPLETE
M00374,Dicarboxylate-hydroxybutyrate cycle,Metatransc of lab 3300055057,INCOMPLETE
M00375,Hydroxypropionate-hydroxybutylate cycle,Metatransc of lab 3300055057,INCOMPLETE
M00376,3-Hydroxypropionate bi-cycle,Metatransc of lab 3300055057,INCOMPLETE
M00377,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),Metatransc of lab 3300055057,INCOMPLETE
M00378,F420 biosynthesis,Metatransc of lab 3300055057,INCOMPLETE
M00415,Fatty acid elongation in endoplasmic reticulum,Metatransc of lab 3300055057,INCOMPLETE
M00416,Cytochrome aa3-600 menaquinol oxidase,Metatransc of lab 3300055057,INCOMPLETE
M00417,Cytochrome o ubiquinol oxidase,Metatransc of lab 3300055057,INCOMPLETE
M00418,"Toluene degradation, anaerobic, toluene => benzoyl-CoA",Metatransc of lab 3300055057,INCOMPLETE
M00419,"Cymene degradation, p-cymene => p-cumate",Metatransc of lab 3300055057,INCOMPLETE
M00422,"Acetyl-CoA pathway, CO2 => acetyl-CoA",Metatransc of lab 3300055057,INCOMPLETE
M00432,"Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate",Metatransc of lab 3300055057,1 BLOCK MISSING
M00433,"Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate",Metatransc of lab 3300055057,INCOMPLETE
M00525,"Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine",Metatransc of lab 3300055057,INCOMPLETE
M00526,"Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine",Metatransc of lab 3300055057,INCOMPLETE
M00527,"Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",Metatransc of lab 3300055057,INCOMPLETE
M00528,"Nitrification, ammonia => nitrite",Metatransc of lab 3300055057,1 BLOCK MISSING
M00529,"Denitrification, nitrate => nitrogen",Metatransc of lab 3300055057,INCOMPLETE
M00530,"Dissimilatory nitrate reduction, nitrate => ammonia",Metatransc of lab 3300055057,INCOMPLETE
M00531,"Assimilatory nitrate reduction, nitrate => ammonia",Metatransc of lab 3300055057,INCOMPLETE
M00532,Photorespiration,Metatransc of lab 3300055057,INCOMPLETE
M00533,"Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate",Metatransc of lab 3300055057,INCOMPLETE
M00534,"Naphthalene degradation, naphthalene => salicylate",Metatransc of lab 3300055057,INCOMPLETE
M00535,"Isoleucine biosynthesis, pyruvate => 2-oxobutanoate",Metatransc of lab 3300055057,1 BLOCK MISSING
M00537,"Xylene degradation, xylene => methylbenzoate",Metatransc of lab 3300055057,INCOMPLETE
M00538,"Toluene degradation, toluene => benzoate",Metatransc of lab 3300055057,INCOMPLETE
M00539,"Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate",Metatransc of lab 3300055057,INCOMPLETE
M00540,"Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA",Metatransc of lab 3300055057,INCOMPLETE
M00541,"Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA",Metatransc of lab 3300055057,INCOMPLETE
M00542,"EHEC/EPEC pathogenicity signature, T3SS and effectors",Metatransc of lab 3300055057,INCOMPLETE
M00543,"Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate",Metatransc of lab 3300055057,INCOMPLETE
M00544,"Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate",Metatransc of lab 3300055057,INCOMPLETE
M00545,"Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA",Metatransc of lab 3300055057,INCOMPLETE
M00546,"Purine degradation, xanthine => urea",Metatransc of lab 3300055057,INCOMPLETE
M00547,"Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol",Metatransc of lab 3300055057,INCOMPLETE
M00548,"Benzene degradation, benzene => catechol",Metatransc of lab 3300055057,INCOMPLETE
M00549,"Nucleotide sugar biosynthesis, glucose => UDP-glucose",Metatransc of lab 3300055057,INCOMPLETE
M00550,"Ascorbate degradation, ascorbate => D-xylulose-5P",Metatransc of lab 3300055057,INCOMPLETE
M00551,"Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol",Metatransc of lab 3300055057,INCOMPLETE
M00552,"D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P",Metatransc of lab 3300055057,INCOMPLETE
M00554,"Nucleotide sugar biosynthesis, galactose => UDP-galactose",Metatransc of lab 3300055057,COMPLETE
M00555,"Betaine biosynthesis, choline => betaine",Metatransc of lab 3300055057,INCOMPLETE
M00563,"Methanogenesis, methylamine/dimethylamine/trimethylamine => methane",Metatransc of lab 3300055057,INCOMPLETE
M00564,"Helicobacter pylori pathogenicity signature, cagA pathogenicity island",Metatransc of lab 3300055057,INCOMPLETE
M00565,"Trehalose biosynthesis, D-glucose 1P => trehalose",Metatransc of lab 3300055057,INCOMPLETE
M00567,"Methanogenesis, CO2 => methane",Metatransc of lab 3300055057,INCOMPLETE
M00568,"Catechol ortho-cleavage, catechol => 3-oxoadipate",Metatransc of lab 3300055057,INCOMPLETE
M00569,"Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA",Metatransc of lab 3300055057,INCOMPLETE
M00570,"Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",Metatransc of lab 3300055057,INCOMPLETE
M00572,"Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP",Metatransc of lab 3300055057,INCOMPLETE
M00573,"Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin",Metatransc of lab 3300055057,INCOMPLETE
M00574,"Pertussis pathogenicity signature, pertussis toxin",Metatransc of lab 3300055057,INCOMPLETE
M00575,"Pertussis pathogenicity signature, T1SS",Metatransc of lab 3300055057,INCOMPLETE
M00576,"ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins",Metatransc of lab 3300055057,INCOMPLETE
M00577,"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",Metatransc of lab 3300055057,INCOMPLETE
M00579,"Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",Metatransc of lab 3300055057,INCOMPLETE
M00580,"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",Metatransc of lab 3300055057,INCOMPLETE
M00595,"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate",Metatransc of lab 3300055057,INCOMPLETE
M00596,"Dissimilatory sulfate reduction, sulfate => H2S",Metatransc of lab 3300055057,INCOMPLETE
M00597,Anoxygenic photosystem II,Metatransc of lab 3300055057,INCOMPLETE
M00598,Anoxygenic photosystem I,Metatransc of lab 3300055057,INCOMPLETE
M00608,"2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate",Metatransc of lab 3300055057,INCOMPLETE
M00609,"Cysteine biosynthesis, methionine => cysteine",Metatransc of lab 3300055057,INCOMPLETE
M00611,Oxygenic_photosynthesis_in_plants_and_cyanobacteria,Metatransc of lab 3300055057,INCOMPLETE
M00612,Anoxygenic_photosynthesis_in_purple_bacteria,Metatransc of lab 3300055057,INCOMPLETE
M00613,Anoxygenic_photosynthesis_in_green_nonsulfur_bacteria,Metatransc of lab 3300055057,INCOMPLETE
M00614,Anoxygenic_photosynthesis_in_green_sulfur_bacteria,Metatransc of lab 3300055057,INCOMPLETE
M00615,Nitrate_assimilation,Metatransc of lab 3300055057,INCOMPLETE
M00616,Sulfate-sulfur_assimilation,Metatransc of lab 3300055057,INCOMPLETE
M00617,Methanogen,Metatransc of lab 3300055057,INCOMPLETE
M00618,Acetogen,Metatransc of lab 3300055057,INCOMPLETE
M00620,"Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate",Metatransc of lab 3300055057,INCOMPLETE
M00622,"Nicotinate degradation, nicotinate => fumarate",Metatransc of lab 3300055057,INCOMPLETE
M00623,"Phthalate degradation, phthalate => protocatechuate",Metatransc of lab 3300055057,INCOMPLETE
M00624,"Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate",Metatransc of lab 3300055057,INCOMPLETE
M00625,Methicillin resistance,Metatransc of lab 3300055057,INCOMPLETE
M00627,"beta-Lactam resistance, Bla system",Metatransc of lab 3300055057,INCOMPLETE
M00630,"D-Galacturonate degradation (fungi), D-galacturonate => glycerol",Metatransc of lab 3300055057,INCOMPLETE
M00631,"D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P",Metatransc of lab 3300055057,INCOMPLETE
M00632,"Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P",Metatransc of lab 3300055057,1 BLOCK MISSING
M00633,"Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P",Metatransc of lab 3300055057,INCOMPLETE
M00636,"Phthalate degradation, phthalate => protocatechuate",Metatransc of lab 3300055057,INCOMPLETE
M00637,"Anthranilate degradation, anthranilate => catechol",Metatransc of lab 3300055057,INCOMPLETE
M00638,"Salicylate degradation, salicylate => gentisate",Metatransc of lab 3300055057,INCOMPLETE
M00639,"Multidrug resistance, efflux pump MexCD-OprJ",Metatransc of lab 3300055057,INCOMPLETE
M00641,"Multidrug resistance, efflux pump MexEF-OprN",Metatransc of lab 3300055057,INCOMPLETE
M00642,"Multidrug resistance, efflux pump MexJK-OprM",Metatransc of lab 3300055057,INCOMPLETE
M00643,"Multidrug resistance, efflux pump MexXY-OprM",Metatransc of lab 3300055057,INCOMPLETE
M00649,"Multidrug resistance, efflux pump AdeABC",Metatransc of lab 3300055057,INCOMPLETE
M00651,"Vancomycin resistance, D-Ala-D-Lac type",Metatransc of lab 3300055057,INCOMPLETE
M00652,"Vancomycin resistance, D-Ala-D-Ser type",Metatransc of lab 3300055057,INCOMPLETE
M00660,"Xanthomonas spp. pathogenicity signature, T3SS and effectors",Metatransc of lab 3300055057,INCOMPLETE
M00661,"Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline",Metatransc of lab 3300055057,INCOMPLETE
M00664,Nodulation,Metatransc of lab 3300055057,INCOMPLETE
M00672,"Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin",Metatransc of lab 3300055057,INCOMPLETE
M00673,"Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C",Metatransc of lab 3300055057,INCOMPLETE
M00674,"Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate",Metatransc of lab 3300055057,INCOMPLETE
M00675,"Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate",Metatransc of lab 3300055057,INCOMPLETE
M00696,"Multidrug resistance, efflux pump AcrEF-TolC",Metatransc of lab 3300055057,INCOMPLETE
M00697,"Multidrug resistance, efflux pump MdtEF-TolC",Metatransc of lab 3300055057,INCOMPLETE
M00698,"Multidrug resistance, efflux pump BpeEF-OprC",Metatransc of lab 3300055057,INCOMPLETE
M00700,"Multidrug resistance, efflux pump AbcA",Metatransc of lab 3300055057,INCOMPLETE
M00702,"Multidrug resistance, efflux pump NorB",Metatransc of lab 3300055057,INCOMPLETE
M00704,"Tetracycline resistance, efflux pump Tet38",Metatransc of lab 3300055057,INCOMPLETE
M00705,"Multidrug resistance, efflux pump MepA",Metatransc of lab 3300055057,INCOMPLETE
M00714,"Multidrug resistance, efflux pump QacA",Metatransc of lab 3300055057,1 BLOCK MISSING
M00718,"Multidrug resistance, efflux pump MexAB-OprM",Metatransc of lab 3300055057,INCOMPLETE
M00725,"Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon",Metatransc of lab 3300055057,INCOMPLETE
M00726,"Cationic antimicrobial peptide (CAMP) resistance, lysyl-phosphatidylglycerol (L-PG) synthase MprF",Metatransc of lab 3300055057,INCOMPLETE
M00730,"Cationic antimicrobial peptide (CAMP) resistance, VraFG transporter",Metatransc of lab 3300055057,INCOMPLETE
M00736,"Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A",Metatransc of lab 3300055057,INCOMPLETE
M00740,Methylaspartate cycle,Metatransc of lab 3300055057,INCOMPLETE
M00741,"Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA",Metatransc of lab 3300055057,INCOMPLETE
M00744,"Cationic antimicrobial peptide (CAMP) resistance, protease PgtE",Metatransc of lab 3300055057,INCOMPLETE
M00745,"Imipenem resistance, repression of porin OprD",Metatransc of lab 3300055057,INCOMPLETE
M00746,"Multidrug resistance, repression of porin OmpF",Metatransc of lab 3300055057,INCOMPLETE
M00761,"Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N",Metatransc of lab 3300055057,INCOMPLETE
M00763,"Ornithine biosynthesis, mediated by LysW, glutamate => ornithine",Metatransc of lab 3300055057,INCOMPLETE
M00769,"Multidrug resistance, efflux pump MexPQ-OpmE",Metatransc of lab 3300055057,INCOMPLETE
M00773,"Tylosin biosynthesis, methylmalonyl-CoA + malonyl-CoA => tylactone => tylosin",Metatransc of lab 3300055057,INCOMPLETE
M00774,"Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B",Metatransc of lab 3300055057,INCOMPLETE
M00775,"Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin",Metatransc of lab 3300055057,INCOMPLETE
M00776,"Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin",Metatransc of lab 3300055057,INCOMPLETE
